shipment_id,order_id,status,shipped_at,delivered_at
834,834,Shipped,2025-07-09 13:15:32.207579,
835,835,Delivered,2025-08-03 13:15:32.207579,
836,836,Delivered,2025-08-05 13:15:32.207579,
837,837,Delivered,2025-07-22 13:15:32.207579,2025-07-28 13:15:32.207579
838,838,Delivered,2025-07-15 13:15:32.207579,2025-07-17 13:15:32.207579
839,839,Delivered,2025-07-09 13:15:32.207579,
840,840,Delivered,2025-07-10 13:15:32.207579,
841,841,Delivered,2025-07-26 13:15:32.207579,2025-08-02 13:15:32.207579
842,842,Shipped,2025-07-16 13:15:32.207579,2025-07-20 13:15:32.207579
843,843,Shipped,2025-07-20 13:15:32.207579,2025-07-29 13:15:32.207579
844,844,Delivered,2025-07-28 13:15:32.207579,2025-07-30 13:15:32.207579
845,845,Delivered,2025-08-05 13:15:32.207579,2025-08-10 13:15:32.207579
846,846,Shipped,2025-07-19 13:15:32.207579,2025-07-21 13:15:32.207579
847,847,Delivered,2025-07-19 13:15:32.207579,2025-07-28 13:15:32.207579
848,848,Shipped,2025-07-28 13:15:32.207579,
849,849,Shipped,2025-07-15 13:15:32.207579,
850,850,Delivered,2025-07-31 13:15:32.207579,2025-08-03 13:15:32.207579
851,851,Shipped,2025-07-26 13:15:32.207579,
852,852,Delivered,2025-07-12 13:15:32.207579,
853,853,Delivered,2025-07-19 13:15:32.207579,2025-07-20 13:15:32.207579
854,854,Shipped,2025-07-11 13:15:32.207579,
855,855,Delivered,2025-07-23 13:15:32.207579,
856,856,Shipped,2025-07-25 13:15:32.207579,2025-08-01 13:15:32.207579
857,857,Shipped,2025-07-19 13:15:32.207579,
858,858,Shipped,2025-07-30 13:15:32.207579,2025-08-01 13:15:32.207579
859,859,Delivered,2025-07-28 13:15:32.207579,
860,860,Delivered,2025-07-07 13:15:32.207579,
861,861,Shipped,2025-07-28 13:15:32.207579,2025-08-01 13:15:32.207579
862,862,Shipped,2025-07-11 13:15:32.207579,2025-07-21 13:15:32.207579
863,863,Delivered,2025-07-27 13:15:32.207579,2025-08-01 13:15:32.207579
864,864,Delivered,2025-07-27 13:15:32.207579,2025-08-03 13:15:32.207579
865,865,Delivered,2025-07-22 13:15:32.207579,2025-07-28 13:15:32.207579
866,866,Delivered,2025-07-22 13:15:32.207579,
867,867,Delivered,2025-07-29 13:15:32.207579,
868,868,Delivered,2025-07-21 13:15:32.207579,
869,869,Delivered,2025-07-22 13:15:32.207579,
870,870,Shipped,2025-07-20 13:15:32.207579,2025-07-25 13:15:32.207579
871,871,Delivered,2025-07-15 13:15:32.207579,
872,872,Shipped,2025-07-18 13:15:32.207579,
873,873,Delivered,2025-07-12 13:15:32.207579,
874,874,Shipped,2025-07-08 13:15:32.207579,2025-07-11 13:15:32.207579
875,875,Shipped,2025-07-27 13:15:32.207579,2025-08-06 13:15:32.207579
876,876,Delivered,2025-07-12 13:15:32.207579,
877,877,Shipped,2025-07-25 13:15:32.207579,2025-08-02 13:15:32.207579
878,878,Shipped,2025-07-20 13:15:32.207579,
879,879,Shipped,2025-08-04 13:15:32.207579,
880,880,Delivered,2025-07-23 13:15:32.207579,
881,881,Delivered,2025-08-05 13:15:32.207579,
882,882,Shipped,2025-07-24 13:15:32.207579,2025-07-26 13:15:32.207579
883,883,Delivered,2025-08-03 13:15:32.207579,2025-08-05 13:15:32.207579
884,884,Shipped,2025-08-05 13:15:32.207579,
885,885,Delivered,2025-07-20 13:15:32.207579,
886,886,Delivered,2025-07-31 13:15:32.207579,2025-08-02 13:15:32.207579
887,887,Shipped,2025-08-03 13:15:32.207579,2025-08-04 13:15:32.207579
888,888,Shipped,2025-07-20 13:15:32.207579,2025-07-24 13:15:32.207579
889,889,Delivered,2025-07-08 13:15:32.207579,
890,890,Shipped,2025-07-15 13:15:32.207579,
891,891,Delivered,2025-08-02 13:15:32.207579,2025-08-09 13:15:32.207579
892,892,Delivered,2025-07-13 13:15:32.207579,2025-07-17 13:15:32.207579
893,893,Shipped,2025-08-01 13:15:32.207579,
894,894,Shipped,2025-07-09 13:15:32.207579,
895,895,Delivered,2025-07-13 13:15:32.207579,
896,896,Delivered,2025-07-08 13:15:32.207579,2025-07-09 13:15:32.207579
897,897,Shipped,2025-07-18 13:15:32.207579,
898,898,Delivered,2025-08-04 13:15:32.207579,
899,899,Shipped,2025-08-02 13:15:32.207579,2025-08-11 13:15:32.207579
900,900,Delivered,2025-07-18 13:15:32.207579,
901,901,Delivered,2025-07-14 13:15:32.207579,2025-07-17 13:15:32.207579
902,902,Shipped,2025-07-09 13:15:32.207579,
903,903,Shipped,2025-07-13 13:15:32.207579,2025-07-22 13:15:32.207579
904,904,Delivered,2025-07-10 13:15:32.207579,
905,905,Shipped,2025-07-12 13:15:32.207579,2025-07-19 13:15:32.207579
906,906,Shipped,2025-07-30 13:15:32.207579,2025-08-02 13:15:32.207579
907,907,Shipped,2025-07-12 13:15:32.207579,2025-07-21 13:15:32.207579
908,908,Delivered,2025-08-06 13:15:32.207579,2025-08-12 13:15:32.207579
909,909,Delivered,2025-08-05 13:15:32.207579,
910,910,Shipped,2025-07-11 13:15:32.207579,
911,911,Delivered,2025-08-06 13:15:32.207579,
912,912,Shipped,2025-07-12 13:15:32.207579,2025-07-16 13:15:32.207579
913,913,Delivered,2025-08-04 13:15:32.207579,
914,914,Delivered,2025-07-11 13:15:32.207579,2025-07-12 13:15:32.207579
915,915,Delivered,2025-07-24 13:15:32.207579,
916,916,Shipped,2025-07-07 13:15:32.207579,2025-07-10 13:15:32.207579
917,917,Delivered,2025-07-13 13:15:32.207579,2025-07-15 13:15:32.207579
918,918,Shipped,2025-07-29 13:15:32.207579,
919,919,Delivered,2025-07-30 13:15:32.207579,2025-08-09 13:15:32.207579
920,920,Shipped,2025-07-27 13:15:32.207579,2025-08-06 13:15:32.207579
921,921,Delivered,2025-07-15 13:15:32.207579,
922,922,Shipped,2025-07-17 13:15:32.207579,2025-07-25 13:15:32.207579
923,923,Shipped,2025-08-03 13:15:32.207579,2025-08-11 13:15:32.207579
924,924,Delivered,2025-08-03 13:15:32.207579,2025-08-13 13:15:32.207579
925,925,Delivered,2025-08-02 13:15:32.207579,2025-08-09 13:15:32.207579
926,926,Delivered,2025-07-19 13:15:32.207579,
927,927,Delivered,2025-07-22 13:15:32.207579,
928,928,Delivered,2025-07-14 13:15:32.207579,2025-07-18 13:15:32.207579
929,929,Delivered,2025-07-31 13:15:32.207579,2025-08-08 13:15:32.207579
930,930,Shipped,2025-07-10 13:15:32.207579,2025-07-19 13:15:32.207579
931,931,Shipped,2025-07-25 13:15:32.207579,
932,932,Shipped,2025-07-08 13:15:32.207579,
933,933,Delivered,2025-07-28 13:15:32.207579,
934,934,Shipped,2025-08-04 13:15:32.207579,
935,935,Shipped,2025-08-05 13:15:32.207579,
936,936,Delivered,2025-08-01 13:15:32.207579,
937,937,Shipped,2025-07-30 13:15:32.207579,2025-08-03 13:15:32.207579
938,938,Delivered,2025-07-18 13:15:32.207579,2025-07-28 13:15:32.207579
939,939,Shipped,2025-08-02 13:15:32.207579,2025-08-10 13:15:32.207579
940,940,Delivered,2025-07-08 13:15:32.207579,2025-07-09 13:15:32.207579
941,941,Shipped,2025-07-23 13:15:32.207579,2025-07-29 13:15:32.207579
942,942,Shipped,2025-08-05 13:15:32.207579,
943,943,Delivered,2025-07-29 13:15:32.207579,
944,944,Shipped,2025-08-04 13:15:32.207579,2025-08-07 13:15:32.207579
945,945,Shipped,2025-07-14 13:15:32.207579,2025-07-19 13:15:32.207579
946,946,Delivered,2025-08-01 13:15:32.207579,2025-08-09 13:15:32.207579
947,947,Shipped,2025-07-20 13:15:32.207579,2025-07-21 13:15:32.207579
948,948,Shipped,2025-07-22 13:15:32.207579,
949,949,Shipped,2025-08-06 13:15:32.207579,
950,950,Shipped,2025-07-31 13:15:32.207579,2025-08-02 13:15:32.207579
951,951,Delivered,2025-08-05 13:15:32.207579,2025-08-14 13:15:32.207579
952,952,Shipped,2025-07-08 13:15:32.207579,2025-07-14 13:15:32.207579
953,953,Delivered,2025-07-21 13:15:32.207579,
954,954,Shipped,2025-07-18 13:15:32.207579,2025-07-25 13:15:32.207579
955,955,Shipped,2025-07-16 13:15:32.207579,2025-07-19 13:15:32.207579
956,956,Shipped,2025-07-07 13:15:32.207579,
957,957,Delivered,2025-07-10 13:15:32.207579,
958,958,Delivered,2025-07-15 13:15:32.207579,
959,959,Shipped,2025-07-13 13:15:32.207579,
960,960,Shipped,2025-07-07 13:15:32.207579,
961,961,Delivered,2025-07-30 13:15:32.207579,2025-08-07 13:15:32.207579
962,962,Delivered,2025-07-12 13:15:32.207579,
963,963,Shipped,2025-07-10 13:15:32.207579,2025-07-18 13:15:32.207579
964,964,Delivered,2025-07-17 13:15:32.207579,2025-07-25 13:15:32.207579
965,965,Delivered,2025-07-15 13:15:32.207579,2025-07-23 13:15:32.207579
966,966,Shipped,2025-08-01 13:15:32.207579,2025-08-09 13:15:32.207579
967,967,Shipped,2025-07-17 13:15:32.207579,2025-07-24 13:15:32.207579
968,968,Delivered,2025-07-17 13:15:32.207579,2025-07-23 13:15:32.207579
969,969,Delivered,2025-08-03 13:15:32.207579,
970,970,Delivered,2025-07-12 13:15:32.207579,2025-07-13 13:15:32.207579
971,971,Delivered,2025-07-31 13:15:32.207579,
972,972,Shipped,2025-07-11 13:15:32.207579,2025-07-19 13:15:32.207579
973,973,Shipped,2025-07-28 13:15:32.207579,2025-08-06 13:15:32.207579
974,974,Delivered,2025-07-07 13:15:32.207579,2025-07-17 13:15:32.207579
975,975,Shipped,2025-07-11 13:15:32.207579,
976,976,Delivered,2025-07-26 13:15:32.207579,2025-07-31 13:15:32.207579
977,977,Shipped,2025-07-12 13:15:32.207579,2025-07-21 13:15:32.207579
978,978,Shipped,2025-08-02 13:15:32.207579,
979,979,Delivered,2025-07-29 13:15:32.207579,2025-08-02 13:15:32.207579
980,980,Delivered,2025-07-27 13:15:32.207579,
981,981,Delivered,2025-08-06 13:15:32.207579,
982,982,Shipped,2025-07-08 13:15:32.207579,
983,983,Delivered,2025-07-24 13:15:32.207579,2025-07-31 13:15:32.207579
984,984,Shipped,2025-07-25 13:15:32.207579,2025-07-30 13:15:32.207579
985,985,Delivered,2025-07-20 13:15:32.207579,2025-07-26 13:15:32.207579
986,986,Shipped,2025-08-03 13:15:32.207579,2025-08-05 13:15:32.207579
987,987,Shipped,2025-07-10 13:15:32.207579,2025-07-12 13:15:32.207579
988,988,Delivered,2025-08-01 13:15:32.207579,2025-08-10 13:15:32.207579
989,989,Delivered,2025-07-23 13:15:32.207579,
990,990,Delivered,2025-07-08 13:15:32.207579,
991,991,Delivered,2025-08-04 13:15:32.207579,2025-08-13 13:15:32.207579
992,992,Delivered,2025-07-19 13:15:32.207579,2025-07-25 13:15:32.207579
993,993,Delivered,2025-07-24 13:15:32.207579,
994,994,Shipped,2025-07-20 13:15:32.207579,
995,995,Shipped,2025-07-09 13:15:32.207579,2025-07-15 13:15:32.207579
996,996,Delivered,2025-07-13 13:15:32.207579,2025-07-23 13:15:32.207579
997,997,Delivered,2025-07-28 13:15:32.207579,2025-07-29 13:15:32.207579
998,998,Shipped,2025-07-09 13:15:32.207579,
999,999,Shipped,2025-07-09 13:15:32.207579,2025-07-13 13:15:32.207579
1000,1000,Delivered,2025-08-05 13:15:32.207579,2025-08-09 13:15:32.207579
