shipment_id,order_id,status,shipped_at,delivered_at
828,828,Shipped,2025-07-09 09:12:49.279156,
829,829,Shipped,2025-07-26 09:12:49.279156,
830,830,Delivered,2025-07-27 09:12:49.279156,2025-07-30 09:12:49.279156
831,831,Shipped,2025-07-24 09:12:49.279156,
832,832,Delivered,2025-07-30 09:12:49.279156,2025-08-02 09:12:49.279156
833,833,Delivered,2025-07-31 09:12:49.279156,2025-08-01 09:12:49.279156
834,834,Delivered,2025-07-24 09:12:49.279156,2025-07-27 09:12:49.279156
835,835,Delivered,2025-08-06 09:12:49.279156,2025-08-07 09:12:49.279156
836,836,Delivered,2025-07-14 09:12:49.279156,2025-07-19 09:12:49.279156
837,837,Delivered,2025-07-23 09:12:49.279156,2025-08-02 09:12:49.279156
838,838,Delivered,2025-07-30 09:12:49.279156,2025-08-01 09:12:49.279156
839,839,Shipped,2025-08-06 09:12:49.279156,
840,840,Delivered,2025-07-29 09:12:49.279156,2025-08-04 09:12:49.279156
841,841,Shipped,2025-08-05 09:12:49.279156,
842,842,Delivered,2025-07-16 09:12:49.279156,2025-07-24 09:12:49.279156
843,843,Shipped,2025-08-02 09:12:49.279156,
844,844,Shipped,2025-07-24 09:12:49.279156,
845,845,Shipped,2025-07-26 09:12:49.279156,
846,846,Delivered,2025-07-27 09:12:49.279156,2025-08-02 09:12:49.279156
847,847,Shipped,2025-07-14 09:12:49.279156,
848,848,Shipped,2025-08-04 09:12:49.279156,
849,849,Shipped,2025-08-03 09:12:49.279156,
850,850,Delivered,2025-07-24 09:12:49.279156,2025-07-30 09:12:49.279156
851,851,Shipped,2025-07-13 09:12:49.279156,
852,852,Delivered,2025-07-09 09:12:49.279156,2025-07-15 09:12:49.279156
853,853,Delivered,2025-07-11 09:12:49.279156,2025-07-20 09:12:49.279156
854,854,Shipped,2025-07-09 09:12:49.279156,
855,855,Shipped,2025-07-31 09:12:49.279156,
856,856,Shipped,2025-07-29 09:12:49.279156,
857,857,Delivered,2025-08-01 09:12:49.279156,2025-08-04 09:12:49.279156
858,858,Shipped,2025-07-15 09:12:49.279156,
859,859,Delivered,2025-07-18 09:12:49.279156,2025-07-27 09:12:49.279156
860,860,Shipped,2025-07-25 09:12:49.279156,
861,861,Delivered,2025-07-23 09:12:49.279156,2025-07-25 09:12:49.279156
862,862,Shipped,2025-08-02 09:12:49.279156,
863,863,Shipped,2025-07-29 09:12:49.279156,
864,864,Delivered,2025-07-14 09:12:49.279156,2025-07-15 09:12:49.279156
865,865,Delivered,2025-07-11 09:12:49.279156,2025-07-15 09:12:49.279156
866,866,Delivered,2025-07-29 09:12:49.279156,2025-07-30 09:12:49.279156
867,867,Shipped,2025-07-29 09:12:49.279156,
868,868,Delivered,2025-07-23 09:12:49.279156,2025-07-29 09:12:49.279156
869,869,Shipped,2025-07-31 09:12:49.279156,
870,870,Shipped,2025-07-20 09:12:49.279156,
871,871,Shipped,2025-08-02 09:12:49.279156,
872,872,Shipped,2025-07-22 09:12:49.279156,
873,873,Shipped,2025-08-06 09:12:49.279156,
874,874,Delivered,2025-08-05 09:12:49.279156,2025-08-15 09:12:49.279156
875,875,Delivered,2025-08-05 09:12:49.279156,2025-08-12 09:12:49.279156
876,876,Shipped,2025-07-20 09:12:49.279156,
877,877,Shipped,2025-08-05 09:12:49.279156,
878,878,Delivered,2025-08-07 09:12:49.279156,2025-08-17 09:12:49.279156
879,879,Shipped,2025-07-10 09:12:49.279156,
880,880,Delivered,2025-07-12 09:12:49.279156,2025-07-21 09:12:49.279156
881,881,Delivered,2025-07-20 09:12:49.279156,2025-07-21 09:12:49.279156
882,882,Delivered,2025-08-02 09:12:49.279156,2025-08-04 09:12:49.279156
883,883,Shipped,2025-07-12 09:12:49.279156,
884,884,Shipped,2025-08-02 09:12:49.279156,
885,885,Shipped,2025-07-16 09:12:49.279156,
886,886,Shipped,2025-07-30 09:12:49.279156,
887,887,Shipped,2025-08-01 09:12:49.279156,
888,888,Shipped,2025-07-29 09:12:49.279156,
889,889,Shipped,2025-08-01 09:12:49.279156,
890,890,Shipped,2025-08-04 09:12:49.279156,
891,891,Shipped,2025-08-07 09:12:49.279156,
892,892,Delivered,2025-07-20 09:12:49.279156,2025-07-30 09:12:49.279156
893,893,Shipped,2025-07-28 09:12:49.279156,
894,894,Delivered,2025-07-21 09:12:49.279156,2025-07-31 09:12:49.279156
895,895,Delivered,2025-07-16 09:12:49.279156,2025-07-21 09:12:49.279156
896,896,Delivered,2025-08-06 09:12:49.279156,2025-08-14 09:12:49.279156
897,897,Shipped,2025-07-09 09:12:49.279156,
898,898,Delivered,2025-07-12 09:12:49.279156,2025-07-17 09:12:49.279156
899,899,Shipped,2025-08-01 09:12:49.279156,
900,900,Shipped,2025-08-07 09:12:49.279156,
901,901,Delivered,2025-07-30 09:12:49.279156,2025-08-07 09:12:49.279156
902,902,Delivered,2025-07-09 09:12:49.279156,2025-07-19 09:12:49.279156
903,903,Delivered,2025-08-07 09:12:49.279156,2025-08-09 09:12:49.279156
904,904,Shipped,2025-07-16 09:12:49.279156,
905,905,Shipped,2025-08-03 09:12:49.279156,
906,906,Shipped,2025-07-31 09:12:49.279156,
907,907,Shipped,2025-07-29 09:12:49.279156,
908,908,Shipped,2025-07-14 09:12:49.279156,
909,909,Delivered,2025-07-26 09:12:49.279156,2025-07-29 09:12:49.279156
910,910,Shipped,2025-08-07 09:12:49.279156,
911,911,Shipped,2025-07-20 09:12:49.279156,
912,912,Shipped,2025-07-21 09:12:49.279156,
913,913,Delivered,2025-07-29 09:12:49.279156,2025-07-30 09:12:49.279156
914,914,Delivered,2025-07-27 09:12:49.279156,2025-08-05 09:12:49.279156
915,915,Delivered,2025-07-18 09:12:49.279156,2025-07-19 09:12:49.279156
916,916,Shipped,2025-08-07 09:12:49.279156,
917,917,Shipped,2025-07-11 09:12:49.279156,
918,918,Delivered,2025-07-30 09:12:49.279156,2025-08-02 09:12:49.279156
919,919,Delivered,2025-07-09 09:12:49.279156,2025-07-15 09:12:49.279156
920,920,Delivered,2025-07-23 09:12:49.279156,2025-07-25 09:12:49.279156
921,921,Shipped,2025-07-15 09:12:49.279156,
922,922,Shipped,2025-07-20 09:12:49.279156,
923,923,Delivered,2025-07-14 09:12:49.279156,2025-07-22 09:12:49.279156
924,924,Shipped,2025-07-21 09:12:49.279156,
925,925,Shipped,2025-07-14 09:12:49.279156,
926,926,Delivered,2025-08-01 09:12:49.279156,2025-08-04 09:12:49.279156
927,927,Shipped,2025-07-08 09:12:49.279156,
928,928,Delivered,2025-07-16 09:12:49.279156,2025-07-26 09:12:49.279156
929,929,Delivered,2025-07-29 09:12:49.279156,2025-08-07 09:12:49.279156
930,930,Delivered,2025-07-22 09:12:49.279156,2025-07-23 09:12:49.279156
931,931,Shipped,2025-07-15 09:12:49.279156,
932,932,Shipped,2025-07-20 09:12:49.279156,
933,933,Delivered,2025-08-06 09:12:49.279156,2025-08-11 09:12:49.279156
934,934,Shipped,2025-07-10 09:12:49.279156,
935,935,Delivered,2025-07-31 09:12:49.279156,2025-08-01 09:12:49.279156
936,936,Delivered,2025-07-09 09:12:49.279156,2025-07-14 09:12:49.279156
937,937,Delivered,2025-08-05 09:12:49.279156,2025-08-11 09:12:49.279156
938,938,Shipped,2025-07-09 09:12:49.279156,
939,939,Delivered,2025-07-11 09:12:49.279156,2025-07-20 09:12:49.279156
940,940,Delivered,2025-07-13 09:12:49.279156,2025-07-23 09:12:49.279156
941,941,Shipped,2025-07-25 09:12:49.279156,
942,942,Shipped,2025-08-06 09:12:49.279156,
943,943,Delivered,2025-07-10 09:12:49.279156,2025-07-18 09:12:49.279156
944,944,Shipped,2025-08-05 09:12:49.279156,
945,945,Shipped,2025-07-18 09:12:49.279156,
946,946,Delivered,2025-07-26 09:12:49.279156,2025-07-30 09:12:49.279156
947,947,Shipped,2025-07-16 09:12:49.279156,
948,948,Delivered,2025-07-28 09:12:49.279156,2025-07-29 09:12:49.279156
949,949,Shipped,2025-07-23 09:12:49.279156,
950,950,Delivered,2025-08-05 09:12:49.279156,2025-08-11 09:12:49.279156
951,951,Delivered,2025-07-10 09:12:49.279156,2025-07-19 09:12:49.279156
952,952,Delivered,2025-07-19 09:12:49.279156,2025-07-23 09:12:49.279156
953,953,Delivered,2025-07-23 09:12:49.279156,2025-07-31 09:12:49.279156
954,954,Shipped,2025-07-13 09:12:49.279156,
955,955,Shipped,2025-08-05 09:12:49.279156,
956,956,Delivered,2025-07-21 09:12:49.279156,2025-07-27 09:12:49.279156
957,957,Delivered,2025-08-01 09:12:49.279156,2025-08-05 09:12:49.279156
958,958,Shipped,2025-07-23 09:12:49.279156,
959,959,Shipped,2025-07-25 09:12:49.279156,
960,960,Shipped,2025-08-01 09:12:49.279156,
961,961,Delivered,2025-07-26 09:12:49.279156,2025-07-30 09:12:49.279156
962,962,Delivered,2025-07-17 09:12:49.279156,2025-07-25 09:12:49.279156
963,963,Shipped,2025-07-14 09:12:49.279156,
964,964,Shipped,2025-07-08 09:12:49.279156,
965,965,Shipped,2025-07-24 09:12:49.279156,
966,966,Delivered,2025-08-07 09:12:49.279156,2025-08-17 09:12:49.279156
967,967,Delivered,2025-07-22 09:12:49.279156,2025-07-31 09:12:49.279156
968,968,Delivered,2025-07-12 09:12:49.279156,2025-07-17 09:12:49.279156
969,969,Shipped,2025-07-28 09:12:49.279156,
970,970,Delivered,2025-07-08 09:12:49.279156,2025-07-11 09:12:49.279156
971,971,Shipped,2025-07-22 09:12:49.279156,
972,972,Shipped,2025-08-02 09:12:49.279156,
973,973,Delivered,2025-07-26 09:12:49.279156,2025-08-05 09:12:49.279156
974,974,Shipped,2025-07-17 09:12:49.279156,
975,975,Delivered,2025-07-26 09:12:49.279156,2025-07-27 09:12:49.279156
976,976,Delivered,2025-07-14 09:12:49.279156,2025-07-23 09:12:49.279156
977,977,Shipped,2025-08-04 09:12:49.279156,
978,978,Delivered,2025-07-09 09:12:49.279156,2025-07-17 09:12:49.279156
979,979,Shipped,2025-07-17 09:12:49.279156,
980,980,Shipped,2025-07-14 09:12:49.279156,
981,981,Delivered,2025-07-20 09:12:49.280155,2025-07-22 09:12:49.280155
982,982,Shipped,2025-08-02 09:12:49.280155,
983,983,Shipped,2025-07-09 09:12:49.280155,
984,984,Delivered,2025-07-09 09:12:49.280155,2025-07-14 09:12:49.280155
985,985,Delivered,2025-07-30 09:12:49.280155,2025-08-03 09:12:49.280155
986,986,Delivered,2025-07-26 09:12:49.280155,2025-08-04 09:12:49.280155
987,987,Delivered,2025-07-19 09:12:49.280155,2025-07-25 09:12:49.280155
988,988,Shipped,2025-07-12 09:12:49.280155,
989,989,Shipped,2025-07-29 09:12:49.280155,
990,990,Shipped,2025-07-28 09:12:49.280155,
991,991,Delivered,2025-07-14 09:12:49.280155,2025-07-16 09:12:49.280155
992,992,Shipped,2025-07-30 09:12:49.280155,
993,993,Shipped,2025-07-16 09:12:49.280155,
994,994,Delivered,2025-07-12 09:12:49.280155,2025-07-16 09:12:49.280155
995,995,Shipped,2025-07-20 09:12:49.280155,
996,996,Delivered,2025-07-15 09:12:49.280155,2025-07-25 09:12:49.280155
997,997,Delivered,2025-07-18 09:12:49.280155,2025-07-22 09:12:49.280155
998,998,Shipped,2025-07-21 09:12:49.280155,
999,999,Delivered,2025-08-04 09:12:49.280155,2025-08-10 09:12:49.280155
1000,1000,Delivered,2025-08-01 09:12:49.280155,2025-08-08 09:12:49.280155
